진료년도,상병구분,시도,시군구,성별,연령군,환자수,입내원일수,요양급여비용총액
2023,조현병,전남,목포시,여,90~99세,0,0,0
2023,조현병,전남,목포시,여,100세 이상,0,0,0
2023,조현병,전남,순천시,남,0~9세,0,0,0
2023,조현병,전남,순천시,남,10~19세,0,0,0
2023,조현병,전남,순천시,남,20~29세,54,1861,234777150
2023,조현병,전남,순천시,남,30~39세,80,1652,184421830
2023,조현병,전남,순천시,남,40~49세,78,1486,185194250
2023,조현병,전남,순천시,남,50~59세,71,2246,225123620
2023,조현병,전남,순천시,남,60~69세,33,1849,191302110
2023,조현병,전남,순천시,남,70~79세,19,541,61080820
2023,조현병,전남,순천시,남,80~89세,0,0,0
2023,조현병,전남,순천시,남,90~99세,0,0,0
2023,조현병,전남,순천시,남,100세 이상,0,0,0
2023,조현병,전남,순천시,여,0~9세,0,0,0
2023,조현병,전남,순천시,여,10~19세,16,184,27036660
2023,조현병,전남,순천시,여,20~29세,65,2089,267603250
2023,조현병,전남,순천시,여,30~39세,78,1901,223967920
2023,조현병,전남,순천시,여,40~49세,77,2209,212627230
2023,조현병,전남,순천시,여,50~59세,116,3380,365380120
2023,조현병,전남,순천시,여,60~69세,66,1448,146244900
2023,조현병,전남,순천시,여,70~79세,22,562,54060930
2023,조현병,전남,순천시,여,80~89세,0,0,0
2023,조현병,전남,순천시,여,90~99세,0,0,0
2023,조현병,전남,순천시,여,100세 이상,0,0,0
2023,조현병,전남,여수시,남,0~9세,0,0,0
2023,조현병,전남,여수시,남,10~19세,0,0,0
2023,조현병,전남,여수시,남,20~29세,18,151,14107280
2023,조현병,전남,여수시,남,30~39세,26,192,18922970
2023,조현병,전남,여수시,남,40~49세,56,388,36289090
2023,조현병,전남,여수시,남,50~59세,42,303,23678510
2023,조현병,전남,여수시,남,60~69세,24,208,14026650
2023,조현병,전남,여수시,남,70~79세,0,0,0
2023,조현병,전남,여수시,남,80~89세,0,0,0
2023,조현병,전남,여수시,남,90~99세,0,0,0
2023,조현병,전남,여수시,남,100세 이상,0,0,0
2023,조현병,전남,여수시,여,0~9세,0,0,0
2023,조현병,전남,여수시,여,10~19세,0,0,0
2023,조현병,전남,여수시,여,20~29세,24,227,15482720
2023,조현병,전남,여수시,여,30~39세,34,243,20346830
2023,조현병,전남,여수시,여,40~49세,59,459,28711550
2023,조현병,전남,여수시,여,50~59세,56,525,38276960
2023,조현병,전남,여수시,여,60~69세,48,471,37718860
2023,조현병,전남,여수시,여,70~79세,17,168,11443170
2023,조현병,전남,여수시,여,80~89세,0,0,0
2023,조현병,전남,여수시,여,90~99세,0,0,0
2023,조현병,전남,여수시,여,100세 이상,0,0,0
2023,조현병,전남,광양시,남,0~9세,0,0,0
2023,조현병,전남,광양시,남,10~19세,0,0,0
2023,조현병,전남,광양시,남,20~29세,0,0,0
2023,조현병,전남,광양시,남,30~39세,11,109,9968660
2023,조현병,전남,광양시,남,40~49세,0,0,0
2023,조현병,전남,광양시,남,50~59세,0,0,0
2023,조현병,전남,광양시,남,60~69세,0,0,0
2023,조현병,전남,광양시,남,70~79세,0,0,0
2023,조현병,전남,광양시,남,80~89세,0,0,0
2023,조현병,전남,광양시,남,90~99세,0,0,0
2023,조현병,전남,광양시,남,100세 이상,0,0,0
2023,조현병,전남,광양시,여,0~9세,0,0,0
2023,조현병,전남,광양시,여,10~19세,0,0,0
2023,조현병,전남,광양시,여,20~29세,0,0,0
2023,조현병,전남,광양시,여,30~39세,12,99,7020950
2023,조현병,전남,광양시,여,40~49세,0,0,0
2023,조현병,전남,광양시,여,50~59세,0,0,0
2023,조현병,전남,광양시,여,60~69세,0,0,0
2023,조현병,전남,광양시,여,70~79세,0,0,0
2023,조현병,전남,광양시,여,80~89세,0,0,0
2023,조현병,전남,광양시,여,90~99세,0,0,0
2023,조현병,전남,광양시,여,100세 이상,0,0,0
2023,조현병,경북,고령군,남,0~9세,0,0,0
2023,조현병,경북,고령군,남,10~19세,0,0,0
2023,조현병,경북,고령군,남,20~29세,0,0,0
2023,조현병,경북,고령군,남,30~39세,0,0,0
2023,조현병,경북,고령군,남,40~49세,0,0,0
2023,조현병,경북,고령군,남,50~59세,0,0,0
2023,조현병,경북,고령군,남,60~69세,0,0,0
2023,조현병,경북,고령군,남,70~79세,0,0,0
2023,조현병,경북,고령군,남,80~89세,0,0,0
2023,조현병,경북,고령군,남,90~99세,0,0,0
2023,조현병,경북,고령군,남,100세 이상,0,0,0
2023,조현병,경북,고령군,여,0~9세,0,0,0
2023,조현병,경북,고령군,여,10~19세,0,0,0
2023,조현병,경북,고령군,여,20~29세,0,0,0
2023,조현병,경북,고령군,여,30~39세,0,0,0
2023,조현병,경북,고령군,여,40~49세,0,0,0
2023,조현병,경북,고령군,여,50~59세,0,0,0
2023,조현병,경북,고령군,여,60~69세,0,0,0
2023,조현병,경북,고령군,여,70~79세,0,0,0
2023,조현병,경북,고령군,여,80~89세,0,0,0
2023,조현병,경북,고령군,여,90~99세,0,0,0
2023,조현병,경북,고령군,여,100세 이상,0,0,0
2023,조현병,경북,군위군,남,0~9세,0,0,0
2023,조현병,경북,군위군,남,10~19세,0,0,0
2023,조현병,경북,군위군,남,20~29세,0,0,0
2023,조현병,경북,군위군,남,30~39세,0,0,0
2023,조현병,경북,군위군,남,40~49세,0,0,0
2023,조현병,경북,군위군,남,50~59세,0,0,0
2023,조현병,경북,군위군,남,60~69세,0,0,0
2023,조현병,경북,군위군,남,70~79세,0,0,0
2023,조현병,경북,군위군,남,80~89세,0,0,0
2023,조현병,경북,군위군,남,90~99세,0,0,0
2023,조현병,경북,군위군,남,100세 이상,0,0,0
2023,조현병,경북,군위군,여,0~9세,0,0,0
2023,조현병,경북,군위군,여,10~19세,0,0,0
2023,조현병,경북,군위군,여,20~29세,0,0,0
2023,조현병,경북,군위군,여,30~39세,0,0,0
2023,조현병,경북,군위군,여,40~49세,0,0,0
2023,조현병,경북,군위군,여,50~59세,0,0,0
2023,조현병,경북,군위군,여,60~69세,0,0,0
2023,조현병,경북,군위군,여,70~79세,0,0,0
2023,조현병,경북,군위군,여,80~89세,0,0,0
2023,조현병,경북,군위군,여,90~99세,0,0,0
2023,조현병,경북,군위군,여,100세 이상,0,0,0
2023,조현병,경북,봉화군,남,0~9세,0,0,0
2023,조현병,경북,봉화군,남,10~19세,0,0,0
2023,조현병,경북,봉화군,남,20~29세,0,0,0
2023,조현병,경북,봉화군,남,30~39세,0,0,0
2023,조현병,경북,봉화군,남,40~49세,0,0,0
2023,조현병,경북,봉화군,남,50~59세,0,0,0
2023,조현병,경북,봉화군,남,60~69세,0,0,0
2023,조현병,경북,봉화군,남,70~79세,0,0,0
2023,조현병,경북,봉화군,남,80~89세,0,0,0
2023,조현병,경북,봉화군,남,90~99세,0,0,0
2023,조현병,경북,봉화군,남,100세 이상,0,0,0
2023,조현병,경북,봉화군,여,0~9세,0,0,0
2023,조현병,경북,봉화군,여,10~19세,0,0,0
2023,조현병,경북,봉화군,여,20~29세,0,0,0
2023,조현병,경북,봉화군,여,30~39세,0,0,0
2023,조현병,경북,봉화군,여,40~49세,0,0,0
2023,조현병,경북,봉화군,여,50~59세,0,0,0
2023,조현병,경북,봉화군,여,60~69세,0,0,0
2023,조현병,경북,봉화군,여,70~79세,0,0,0
2023,조현병,경북,봉화군,여,80~89세,0,0,0
2023,조현병,경북,봉화군,여,90~99세,0,0,0
2023,조현병,경북,봉화군,여,100세 이상,0,0,0
2023,조현병,경북,성주군,남,0~9세,0,0,0
2023,조현병,경북,성주군,남,10~19세,0,0,0
2023,조현병,경북,성주군,남,20~29세,0,0,0
2023,조현병,경북,성주군,남,30~39세,0,0,0
2023,조현병,경북,성주군,남,40~49세,0,0,0
2023,조현병,경북,성주군,남,50~59세,0,0,0
2023,조현병,경북,성주군,남,60~69세,0,0,0
2023,조현병,경북,성주군,남,70~79세,0,0,0
2023,조현병,경북,성주군,남,80~89세,0,0,0
2023,조현병,경북,성주군,남,90~99세,0,0,0
2023,조현병,경북,성주군,남,100세 이상,0,0,0
2023,조현병,경북,성주군,여,0~9세,0,0,0
2023,조현병,경북,성주군,여,10~19세,0,0,0
2023,조현병,경북,성주군,여,20~29세,0,0,0
2023,조현병,경북,성주군,여,30~39세,0,0,0
2023,조현병,경북,성주군,여,40~49세,0,0,0
2023,조현병,경북,성주군,여,50~59세,0,0,0
2023,조현병,경북,성주군,여,60~69세,0,0,0
2023,조현병,경북,성주군,여,70~79세,0,0,0
2023,조현병,경북,성주군,여,80~89세,0,0,0
2023,조현병,경북,성주군,여,90~99세,0,0,0
2023,조현병,경북,성주군,여,100세 이상,0,0,0
2023,조현병,경북,영덕군,남,0~9세,0,0,0
2023,조현병,경북,영덕군,남,10~19세,0,0,0
2023,조현병,경북,영덕군,남,20~29세,0,0,0
2023,조현병,경북,영덕군,남,30~39세,0,0,0
2023,조현병,경북,영덕군,남,40~49세,0,0,0
2023,조현병,경북,영덕군,남,50~59세,0,0,0
2023,조현병,경북,영덕군,남,60~69세,0,0,0
2023,조현병,경북,영덕군,남,70~79세,0,0,0
2023,조현병,경북,영덕군,남,80~89세,0,0,0
2023,조현병,경북,영덕군,남,90~99세,0,0,0
2023,조현병,경북,영덕군,남,100세 이상,0,0,0
2023,조현병,경북,영덕군,여,0~9세,0,0,0
2023,조현병,경북,영덕군,여,10~19세,0,0,0
2023,조현병,경북,영덕군,여,20~29세,0,0,0
2023,조현병,경북,영덕군,여,30~39세,0,0,0
2023,조현병,경북,영덕군,여,40~49세,0,0,0
2023,조현병,경북,영덕군,여,50~59세,0,0,0
2023,조현병,경북,영덕군,여,60~69세,0,0,0
2023,조현병,경북,영덕군,여,70~79세,0,0,0
2023,조현병,경북,영덕군,여,80~89세,0,0,0
2023,조현병,경북,영덕군,여,90~99세,0,0,0
2023,조현병,경북,영덕군,여,100세 이상,0,0,0
2023,조현병,경북,영양군,남,0~9세,0,0,0
2023,조현병,경북,영양군,남,10~19세,0,0,0
2023,조현병,경북,영양군,남,20~29세,0,0,0
2023,조현병,경북,영양군,남,30~39세,0,0,0
2023,조현병,경북,영양군,남,40~49세,0,0,0
2023,조현병,경북,영양군,남,50~59세,0,0,0
2023,조현병,경북,영양군,남,60~69세,0,0,0
2023,조현병,경북,영양군,남,70~79세,0,0,0
2023,조현병,경북,영양군,남,80~89세,0,0,0
2023,조현병,경북,영양군,남,90~99세,0,0,0
2023,조현병,경북,영양군,남,100세 이상,0,0,0
2023,조현병,경북,영양군,여,0~9세,0,0,0
2023,조현병,경북,영양군,여,10~19세,0,0,0
2023,조현병,경북,영양군,여,20~29세,0,0,0
2023,조현병,경북,영양군,여,30~39세,0,0,0
2023,조현병,경북,영양군,여,40~49세,0,0,0
2023,조현병,경북,영양군,여,50~59세,0,0,0
2023,조현병,경북,영양군,여,60~69세,0,0,0
2023,조현병,경북,영양군,여,70~79세,0,0,0
2023,조현병,경북,영양군,여,80~89세,0,0,0
2023,조현병,경북,영양군,여,90~99세,0,0,0
2023,조현병,경북,영양군,여,100세 이상,0,0,0
2023,조현병,경북,예천군,남,0~9세,0,0,0
2023,조현병,경북,예천군,남,10~19세,0,0,0
2023,조현병,경북,예천군,남,20~29세,0,0,0
2023,조현병,경북,예천군,남,30~39세,0,0,0
2023,조현병,경북,예천군,남,40~49세,0,0,0
2023,조현병,경북,예천군,남,50~59세,0,0,0
2023,조현병,경북,예천군,남,60~69세,0,0,0
2023,조현병,경북,예천군,남,70~79세,0,0,0
2023,조현병,경북,예천군,남,80~89세,0,0,0
2023,조현병,경북,예천군,남,90~99세,0,0,0
2023,조현병,경북,예천군,남,100세 이상,0,0,0
2023,조현병,경북,예천군,여,0~9세,0,0,0
2023,조현병,경북,예천군,여,10~19세,0,0,0
2023,조현병,경북,예천군,여,20~29세,0,0,0
2023,조현병,경북,예천군,여,30~39세,0,0,0
2023,조현병,경북,예천군,여,40~49세,0,0,0
2023,조현병,경북,예천군,여,50~59세,0,0,0
2023,조현병,경북,예천군,여,60~69세,0,0,0
2023,조현병,경북,예천군,여,70~79세,0,0,0
2023,조현병,경북,예천군,여,80~89세,0,0,0
2023,조현병,경북,예천군,여,90~99세,0,0,0
2023,조현병,경북,예천군,여,100세 이상,0,0,0
2023,조현병,경북,울릉군,남,0~9세,0,0,0
2023,조현병,경북,울릉군,남,10~19세,0,0,0
2023,조현병,경북,울릉군,남,20~29세,0,0,0
2023,조현병,경북,울릉군,남,30~39세,0,0,0
2023,조현병,경북,울릉군,남,40~49세,0,0,0
2023,조현병,경북,울릉군,남,50~59세,0,0,0
2023,조현병,경북,울릉군,남,60~69세,0,0,0
2023,조현병,경북,울릉군,남,70~79세,0,0,0
2023,조현병,경북,울릉군,남,80~89세,0,0,0
2023,조현병,경북,울릉군,남,90~99세,0,0,0
2023,조현병,경북,울릉군,남,100세 이상,0,0,0
2023,조현병,경북,울릉군,여,0~9세,0,0,0
2023,조현병,경북,울릉군,여,10~19세,0,0,0
2023,조현병,경북,울릉군,여,20~29세,0,0,0
2023,조현병,경북,울릉군,여,30~39세,0,0,0
2023,조현병,경북,울릉군,여,40~49세,0,0,0
2023,조현병,경북,울릉군,여,50~59세,0,0,0
2023,조현병,경북,울릉군,여,60~69세,0,0,0
2023,조현병,경북,울릉군,여,70~79세,0,0,0
2023,조현병,경북,울릉군,여,80~89세,0,0,0
2023,조현병,경북,울릉군,여,90~99세,0,0,0
2023,조현병,경북,울릉군,여,100세 이상,0,0,0
2023,조현병,경북,울진군,남,0~9세,0,0,0
2023,조현병,경북,울진군,남,10~19세,0,0,0
2023,조현병,경북,울진군,남,20~29세,0,0,0
2023,조현병,경북,울진군,남,30~39세,0,0,0
2023,조현병,경북,울진군,남,40~49세,0,0,0
2023,조현병,경북,울진군,남,50~59세,0,0,0
2023,조현병,경북,울진군,남,60~69세,0,0,0
2023,조현병,경북,울진군,남,70~79세,0,0,0
2023,조현병,경북,울진군,남,80~89세,0,0,0
2023,조현병,경북,울진군,남,90~99세,0,0,0
2023,조현병,경북,울진군,남,100세 이상,0,0,0
2023,조현병,경북,울진군,여,0~9세,0,0,0
2023,조현병,경북,울진군,여,10~19세,0,0,0
2023,조현병,경북,울진군,여,20~29세,0,0,0
2023,조현병,경북,울진군,여,30~39세,0,0,0
2023,조현병,경북,울진군,여,40~49세,0,0,0
2023,조현병,경북,울진군,여,50~59세,0,0,0
2023,조현병,경북,울진군,여,60~69세,0,0,0
2023,조현병,경북,울진군,여,70~79세,0,0,0
2023,조현병,경북,울진군,여,80~89세,0,0,0
2023,조현병,경북,울진군,여,90~99세,0,0,0
2023,조현병,경북,울진군,여,100세 이상,0,0,0
2023,조현병,경북,의성군,남,0~9세,0,0,0
2023,조현병,경북,의성군,남,10~19세,0,0,0
2023,조현병,경북,의성군,남,20~29세,0,0,0
2023,조현병,경북,의성군,남,30~39세,0,0,0
2023,조현병,경북,의성군,남,40~49세,0,0,0
2023,조현병,경북,의성군,남,50~59세,0,0,0
2023,조현병,경북,의성군,남,60~69세,0,0,0
2023,조현병,경북,의성군,남,70~79세,0,0,0
2023,조현병,경북,의성군,남,80~89세,0,0,0
2023,조현병,경북,의성군,남,90~99세,0,0,0
2023,조현병,경북,의성군,남,100세 이상,0,0,0
2023,조현병,경북,의성군,여,0~9세,0,0,0
2023,조현병,경북,의성군,여,10~19세,0,0,0
2023,조현병,경북,의성군,여,20~29세,0,0,0
2023,조현병,경북,의성군,여,30~39세,0,0,0
2023,조현병,경북,의성군,여,40~49세,0,0,0
2023,조현병,경북,의성군,여,50~59세,0,0,0
2023,조현병,경북,의성군,여,60~69세,0,0,0
2023,조현병,경북,의성군,여,70~79세,0,0,0
2023,조현병,경북,의성군,여,80~89세,0,0,0
2023,조현병,경북,의성군,여,90~99세,0,0,0
2023,조현병,경북,의성군,여,100세 이상,0,0,0
2023,조현병,경북,청도군,남,0~9세,0,0,0
2023,조현병,경북,청도군,남,10~19세,0,0,0
2023,조현병,경북,청도군,남,20~29세,0,0,0
2023,조현병,경북,청도군,남,30~39세,0,0,0
2023,조현병,경북,청도군,남,40~49세,0,0,0
2023,조현병,경북,청도군,남,50~59세,14,3026,235547360
2023,조현병,경북,청도군,남,60~69세,13,2194,167655340
2023,조현병,경북,청도군,남,70~79세,0,0,0
2023,조현병,경북,청도군,남,80~89세,0,0,0
2023,조현병,경북,청도군,남,90~99세,0,0,0
2023,조현병,경북,청도군,남,100세 이상,0,0,0
2023,조현병,경북,청도군,여,0~9세,0,0,0
2023,조현병,경북,청도군,여,10~19세,0,0,0
2023,조현병,경북,청도군,여,20~29세,0,0,0
2023,조현병,경북,청도군,여,30~39세,0,0,0
2023,조현병,경북,청도군,여,40~49세,0,0,0
2023,조현병,경북,청도군,여,50~59세,0,0,0
2023,조현병,경북,청도군,여,60~69세,0,0,0
2023,조현병,경북,청도군,여,70~79세,0,0,0
2023,조현병,경북,청도군,여,80~89세,0,0,0
2023,조현병,경북,청도군,여,90~99세,0,0,0
2023,조현병,경북,청도군,여,100세 이상,0,0,0
2023,조현병,경북,청송군,남,0~9세,0,0,0
2023,조현병,경북,청송군,남,10~19세,0,0,0
2023,조현병,경북,청송군,남,20~29세,0,0,0
2023,조현병,경북,청송군,남,30~39세,0,0,0
2023,조현병,경북,청송군,남,40~49세,15,654,68756390
2023,조현병,경북,청송군,남,50~59세,25,3929,370917260
2023,조현병,경북,청송군,남,60~69세,0,0,0
2023,조현병,경북,청송군,남,70~79세,0,0,0
2023,조현병,경북,청송군,남,80~89세,0,0,0
2023,조현병,경북,청송군,남,90~99세,0,0,0
2023,조현병,경북,청송군,남,100세 이상,0,0,0
2023,조현병,경북,청송군,여,0~9세,0,0,0
2023,조현병,경북,청송군,여,10~19세,0,0,0
2023,조현병,경북,청송군,여,20~29세,0,0,0
2023,조현병,경북,청송군,여,30~39세,0,0,0
2023,조현병,경북,청송군,여,40~49세,0,0,0
2023,조현병,경북,청송군,여,50~59세,0,0,0
2023,조현병,경북,청송군,여,60~69세,0,0,0
2023,조현병,경북,청송군,여,70~79세,0,0,0
2023,조현병,경북,청송군,여,80~89세,0,0,0
2023,조현병,경북,청송군,여,90~99세,0,0,0
2023,조현병,경북,청송군,여,100세 이상,0,0,0
2023,조현병,경북,칠곡군,남,0~9세,0,0,0
2023,조현병,경북,칠곡군,남,10~19세,0,0,0
2023,조현병,경북,칠곡군,남,20~29세,12,578,56649180
2023,조현병,경북,칠곡군,남,30~39세,15,1338,107738250
2023,조현병,경북,칠곡군,남,40~49세,27,3242,270704270
2023,조현병,경북,칠곡군,남,50~59세,37,3627,330302060
2023,조현병,경북,칠곡군,남,60~69세,30,4103,344513110
2023,조현병,경북,칠곡군,남,70~79세,16,3604,304437240
2023,조현병,경북,칠곡군,남,80~89세,0,0,0
2023,조현병,경북,칠곡군,남,90~99세,0,0,0
2023,조현병,경북,칠곡군,남,100세 이상,0,0,0
2023,조현병,경북,칠곡군,여,0~9세,0,0,0
2023,조현병,경북,칠곡군,여,10~19세,0,0,0
2023,조현병,경북,칠곡군,여,20~29세,0,0,0
2023,조현병,경북,칠곡군,여,30~39세,12,1537,125779850
2023,조현병,경북,칠곡군,여,40~49세,26,2498,211061710
2023,조현병,경북,칠곡군,여,50~59세,25,3617,291153300
2023,조현병,경북,칠곡군,여,60~69세,30,4247,360789560
2023,조현병,경북,칠곡군,여,70~79세,16,1694,158297740
2023,조현병,경북,칠곡군,여,80~89세,12,1426,144729850
2023,조현병,경북,칠곡군,여,90~99세,0,0,0
2023,조현병,경북,칠곡군,여,100세 이상,0,0,0
2023,조현병,경북,경주시,남,0~9세,0,0,0
2023,조현병,경북,경주시,남,10~19세,0,0,0
2023,조현병,경북,경주시,남,20~29세,48,492,56088390
2023,조현병,경북,경주시,남,30~39세,59,1336,154216250
2023,조현병,경북,경주시,남,40~49세,80,1473,150724010
2023,조현병,경북,경주시,남,50~59세,68,1634,172456090
2023,조현병,경북,경주시,남,60~69세,36,1340,105115390
2023,조현병,경북,경주시,남,70~79세,15,687,57193520
2023,조현병,경북,경주시,남,80~89세,0,0,0
2023,조현병,경북,경주시,남,90~99세,0,0,0
2023,조현병,경북,경주시,남,100세 이상,0,0,0
2023,조현병,경북,경주시,여,0~9세,0,0,0
2023,조현병,경북,경주시,여,10~19세,0,0,0
2023,조현병,경북,경주시,여,20~29세,37,1683,195142660
2023,조현병,경북,경주시,여,30~39세,55,1089,138278490
2023,조현병,경북,경주시,여,40~49세,64,1276,149257100
2023,조현병,경북,경주시,여,50~59세,86,2308,217660930
2023,조현병,경북,경주시,여,60~69세,74,3308,290362030
2023,조현병,경북,경주시,여,70~79세,29,960,83369640
2023,조현병,경북,경주시,여,80~89세,13,690,54988400
2023,조현병,경북,경주시,여,90~99세,0,0,0
2023,조현병,경북,경주시,여,100세 이상,0,0,0
2023,조현병,경북,구미시,남,0~9세,0,0,0
2023,조현병,경북,구미시,남,10~19세,0,0,0
2023,조현병,경북,구미시,남,20~29세,46,1179,108310670
2023,조현병,경북,구미시,남,30~39세,66,2056,193953880
2023,조현병,경북,구미시,남,40~49세,72,1854,168338940
2023,조현병,경북,구미시,남,50~59세,52,832,74652790
2023,조현병,경북,구미시,남,60~69세,29,955,76390720
2023,조현병,경북,구미시,남,70~79세,0,0,0
2023,조현병,경북,구미시,남,80~89세,0,0,0
2023,조현병,경북,구미시,남,90~99세,0,0,0
2023,조현병,경북,구미시,남,100세 이상,0,0,0
2023,조현병,경북,구미시,여,0~9세,0,0,0
2023,조현병,경북,구미시,여,10~19세,0,0,0
2023,조현병,경북,구미시,여,20~29세,31,633,65772420
2023,조현병,경북,구미시,여,30~39세,76,2968,270978340
2023,조현병,경북,구미시,여,40~49세,75,2014,190545600
2023,조현병,경북,구미시,여,50~59세,74,2272,201897660
2023,조현병,경북,구미시,여,60~69세,56,2406,207601230
2023,조현병,경북,구미시,여,70~79세,25,932,79222760
2023,조현병,경북,구미시,여,80~89세,14,63,3471650
2023,조현병,경북,구미시,여,90~99세,0,0,0
2023,조현병,경북,구미시,여,100세 이상,0,0,0
2023,조현병,경북,김천시,남,0~9세,0,0,0
2023,조현병,경북,김천시,남,10~19세,0,0,0
2023,조현병,경북,김천시,남,20~29세,13,150,11514690
2023,조현병,경북,김천시,남,30~39세,25,621,46501790
2023,조현병,경북,김천시,남,40~49세,70,5300,397938390
2023,조현병,경북,김천시,남,50~59세,74,6619,494689300
2023,조현병,경북,김천시,남,60~69세,44,4945,362302990
2023,조현병,경북,김천시,남,70~79세,14,1145,80674690
2023,조현병,경북,김천시,남,80~89세,0,0,0
2023,조현병,경북,김천시,남,90~99세,0,0,0
2023,조현병,경북,김천시,남,100세 이상,0,0,0
2023,조현병,경북,김천시,여,0~9세,0,0,0
2023,조현병,경북,김천시,여,10~19세,0,0,0
2023,조현병,경북,김천시,여,20~29세,0,0,0
2023,조현병,경북,김천시,여,30~39세,31,1212,91219970
2023,조현병,경북,김천시,여,40~49세,41,1771,136200740
2023,조현병,경북,김천시,여,50~59세,64,4082,300150260
2023,조현병,경북,김천시,여,60~69세,60,3813,277289770
2023,조현병,경북,김천시,여,70~79세,17,1908,133927050
2023,조현병,경북,김천시,여,80~89세,11,27,618650
2023,조현병,경북,김천시,여,90~99세,0,0,0
2023,조현병,경북,김천시,여,100세 이상,0,0,0
2023,조현병,경북,안동시,남,0~9세,0,0,0
2023,조현병,경북,안동시,남,10~19세,0,0,0
2023,조현병,경북,안동시,남,20~29세,28,725,65372120
2023,조현병,경북,안동시,남,30~39세,47,2190,187195830
2023,조현병,경북,안동시,남,40~49세,96,4563,397241230
2023,조현병,경북,안동시,남,50~59세,94,5545,481800570
2023,조현병,경북,안동시,남,60~69세,49,4957,406627470
2023,조현병,경북,안동시,남,70~79세,18,1453,120291440
2023,조현병,경북,안동시,남,80~89세,0,0,0
2023,조현병,경북,안동시,남,90~99세,0,0,0
2023,조현병,경북,안동시,남,100세 이상,0,0,0
2023,조현병,경북,안동시,여,0~9세,0,0,0
2023,조현병,경북,안동시,여,10~19세,0,0,0
2023,조현병,경북,안동시,여,20~29세,36,920,92179040
2023,조현병,경북,안동시,여,30~39세,48,1504,141724940
2023,조현병,경북,안동시,여,40~49세,79,2462,240295650
2023,조현병,경북,안동시,여,50~59세,84,4458,357934280
2023,조현병,경북,안동시,여,60~69세,80,2748,224824140
2023,조현병,경북,안동시,여,70~79세,39,2126,180817620
2023,조현병,경북,안동시,여,80~89세,0,0,0
2023,조현병,경북,안동시,여,90~99세,0,0,0
2023,조현병,경북,안동시,여,100세 이상,0,0,0
2023,조현병,경북,영주시,남,0~9세,0,0,0
2023,조현병,경북,영주시,남,10~19세,0,0,0
2023,조현병,경북,영주시,남,20~29세,25,779,71038090
2023,조현병,경북,영주시,남,30~39세,34,1663,138006450
2023,조현병,경북,영주시,남,40~49세,47,2904,242619010
2023,조현병,경북,영주시,남,50~59세,48,2967,232333380
2023,조현병,경북,영주시,남,60~69세,26,707,53679540
2023,조현병,경북,영주시,남,70~79세,0,0,0
2023,조현병,경북,영주시,남,80~89세,0,0,0
2023,조현병,경북,영주시,남,90~99세,0,0,0
2023,조현병,경북,영주시,남,100세 이상,0,0,0
2023,조현병,경북,영주시,여,0~9세,0,0,0
2023,조현병,경북,영주시,여,10~19세,0,0,0
2023,조현병,경북,영주시,여,20~29세,27,566,49323460
2023,조현병,경북,영주시,여,30~39세,30,1811,160990310
2023,조현병,경북,영주시,여,40~49세,42,1226,89194600
2023,조현병,경북,영주시,여,50~59세,46,1271,106306110
2023,조현병,경북,영주시,여,60~69세,52,2869,223185410
2023,조현병,경북,영주시,여,70~79세,18,637,43796860
2023,조현병,경북,영주시,여,80~89세,0,0,0
2023,조현병,경북,영주시,여,90~99세,0,0,0
2023,조현병,경북,영주시,여,100세 이상,0,0,0
2023,조현병,경북,영천시,남,0~9세,0,0,0
2023,조현병,경북,영천시,남,10~19세,0,0,0
2023,조현병,경북,영천시,남,20~29세,21,502,44078730
2023,조현병,경북,영천시,남,30~39세,37,1008,107280350
2023,조현병,경북,영천시,남,40~49세,55,5299,548650840
2023,조현병,경북,영천시,남,50~59세,59,6373,629137470
2023,조현병,경북,영천시,남,60~69세,37,5698,573743620
2023,조현병,경북,영천시,남,70~79세,17,2738,278955460
2023,조현병,경북,영천시,남,80~89세,0,0,0
2023,조현병,경북,영천시,남,90~99세,0,0,0
2023,조현병,경북,영천시,남,100세 이상,0,0,0
2023,조현병,경북,영천시,여,0~9세,0,0,0
2023,조현병,경북,영천시,여,10~19세,0,0,0
2023,조현병,경북,영천시,여,20~29세,23,500,56580870
2023,조현병,경북,영천시,여,30~39세,27,1344,143159430
2023,조현병,경북,영천시,여,40~49세,33,2771,273482180
2023,조현병,경북,영천시,여,50~59세,58,2812,296419770
2023,조현병,경북,영천시,여,60~69세,47,3097,316032980
2023,조현병,경북,영천시,여,70~79세,27,3279,339342840
2023,조현병,경북,영천시,여,80~89세,0,0,0
2023,조현병,경북,영천시,여,90~99세,0,0,0
2023,조현병,경북,영천시,여,100세 이상,0,0,0
2023,조현병,경북,포항남구,남,0~9세,0,0,0
2023,조현병,경북,포항남구,남,10~19세,0,0,0
2023,조현병,경북,포항남구,남,20~29세,20,150,10682180
2023,조현병,경북,포항남구,남,30~39세,32,277,33232830
2023,조현병,경북,포항남구,남,40~49세,33,216,17972510
2023,조현병,경북,포항남구,남,50~59세,15,87,6518640
2023,조현병,경북,포항남구,남,60~69세,0,0,0
2023,조현병,경북,포항남구,남,70~79세,0,0,0
2023,조현병,경북,포항남구,남,80~89세,0,0,0
2023,조현병,경북,포항남구,남,90~99세,0,0,0
2023,조현병,경북,포항남구,남,100세 이상,0,0,0
2023,조현병,경북,포항남구,여,0~9세,0,0,0
2023,조현병,경북,포항남구,여,10~19세,0,0,0
